txn_id,client_id,amount,currency,txn_ts,category
465,102,561.47,RUB,2025-01-24 12:18:58,Fees
466,486,8099.59,RUB,2025-01-19 08:56:45,ATM
467,166,7963.53,USD,2025-01-23 13:14:43,Payments
468,338,1422.52,USD,2025-01-12 21:28:37,ATM
469,172,5188.62,EUR,2025-05-04 07:30:15,Transfers
470,473,975.29,RUB,2025-02-10 19:19:08,Transfers
471,395,6329.39,RUB,2025-03-10 05:03:04,Refunds
472,421,638.67,EUR,2025-02-02 00:27:43,ATM
473,272,9445.36,USD,2025-02-18 05:48:26,Refunds
474,286,2085.23,EUR,2025-01-18 03:12:45,Deposits
475,353,6832.12,RUB,2025-03-29 19:26:25,Deposits
476,413,1291.63,USD,2025-02-04 15:32:47,Refunds
477,438,2103.87,USD,2025-04-17 21:30:19,ATM
478,107,4514.99,EUR,2025-02-11 22:46:31,Refunds
479,365,5735.23,RUB,2025-03-08 22:04:44,Payments
480,143,9988.64,RUB,2025-01-19 17:51:09,ATM
481,215,269.0,USD,2025-01-18 10:50:21,Fees
482,431,13.14,USD,2025-03-29 00:58:13,Fees
483,200,3510.17,EUR,2025-01-27 21:18:07,Fees
484,418,3667.9,EUR,2025-01-06 22:18:49,Payments
485,285,8839.53,RUB,2025-02-14 00:21:49,ATM
486,193,9126.7,RUB,2025-02-11 05:06:55,Payments
487,233,8806.44,USD,2025-02-01 12:45:14,Fees
488,312,1440.36,EUR,2025-04-10 02:15:56,ATM
489,406,4126.93,USD,2025-02-22 03:15:24,Transfers
490,342,7461.39,EUR,2025-02-10 12:08:39,Fees
491,473,3132.98,RUB,2025-02-11 08:10:20,Fees
492,447,6635.75,EUR,2025-02-16 21:39:45,Payments
493,401,2379.06,RUB,2025-04-14 23:53:56,Payments
494,341,3240.96,EUR,2025-01-03 00:58:37,Transfers
495,215,8605.69,EUR,2025-04-26 19:20:12,Payments
496,265,2512.59,RUB,2025-01-10 04:23:42,ATM
497,147,9643.6,RUB,2025-04-13 04:17:25,Refunds
498,249,3069.53,USD,2025-02-12 08:43:44,Payments
499,470,245.05,EUR,2025-02-09 18:06:17,ATM
500,270,2556.46,RUB,2025-03-05 12:47:15,Deposits
501,145,1720.34,RUB,2025-02-13 04:53:23,Refunds
502,360,5073.2,EUR,2025-02-14 14:27:00,Deposits
503,485,1136.03,EUR,2025-04-21 21:58:22,Fees
504,446,6264.23,RUB,2025-01-17 05:39:13,Refunds
505,209,8750.24,EUR,2025-03-04 08:42:33,Payments
506,281,3631.56,EUR,2025-01-16 01:02:50,Transfers
507,312,1693.24,EUR,2025-04-24 11:14:27,Transfers
508,199,4006.25,RUB,2025-03-14 10:13:43,Transfers
509,207,7861.81,EUR,2025-04-20 02:17:55,ATM
510,194,5918.96,RUB,2025-02-07 09:51:05,Payments
511,497,1020.42,RUB,2025-04-12 12:30:12,Deposits
512,398,5376.5,RUB,2025-01-28 23:56:12,Payments
513,436,4686.17,USD,2025-01-26 03:31:21,ATM
514,426,3277.85,EUR,2025-03-05 12:12:23,Fees
515,483,1110.5,RUB,2025-02-21 10:49:29,Deposits
516,142,9811.31,RUB,2025-02-17 05:46:34,Deposits
517,452,1768.67,RUB,2025-04-18 07:09:43,Deposits
518,126,1935.5,RUB,2025-03-18 01:58:14,Transfers
519,290,1464.37,EUR,2025-02-14 21:08:02,Deposits
520,337,5706.23,RUB,2025-04-10 20:00:09,Refunds
521,243,4442.26,RUB,2025-03-07 02:06:11,Payments
522,158,2503.08,RUB,2025-03-12 05:34:34,Fees
523,176,4299.94,RUB,2025-02-20 04:17:05,Payments
524,429,6738.48,EUR,2025-02-01 13:22:40,Payments
525,227,2824.19,RUB,2025-04-30 00:49:17,Transfers
526,224,9153.31,USD,2025-02-12 19:46:50,Transfers
527,469,3070.4,USD,2025-04-08 14:55:38,Transfers
528,157,1989.81,RUB,2025-02-27 22:50:20,Refunds
529,466,9546.13,USD,2025-01-11 03:04:04,Refunds
530,468,8107.5,RUB,2025-03-24 13:35:23,Fees
531,339,3437.94,USD,2025-03-26 22:05:58,Payments
532,166,8415.9,RUB,2025-03-03 17:15:52,Refunds
533,162,5192.95,USD,2025-01-05 08:09:48,Refunds
534,213,3474.06,USD,2025-03-11 09:33:30,Payments
535,330,8397.72,USD,2025-03-26 22:50:12,Deposits
536,161,7524.13,RUB,2025-02-21 03:56:01,Fees
537,282,2985.77,EUR,2025-04-15 17:20:46,Payments
538,146,6070.72,RUB,2025-03-18 09:10:05,Payments
539,316,3700.21,RUB,2025-01-12 18:22:38,ATM
540,108,20.51,RUB,2025-03-19 23:01:23,Deposits
541,383,9618.54,EUR,2025-02-25 18:12:59,Deposits
542,122,5500.79,RUB,2025-04-01 03:40:04,Fees
543,177,5988.34,USD,2025-04-26 12:58:21,ATM
544,169,6002.92,EUR,2025-03-28 03:58:26,Fees
545,432,5510.91,RUB,2025-01-19 22:00:25,Payments
546,121,2907.58,RUB,2025-01-16 22:38:07,Payments
547,271,9716.05,RUB,2025-04-15 17:18:38,Transfers
548,336,6220.47,EUR,2025-03-09 16:40:40,Transfers
549,306,6712.5,EUR,2025-01-22 22:46:04,Transfers
550,372,4553.38,USD,2025-01-06 05:24:29,Fees
551,421,2885.74,EUR,2025-02-25 22:56:24,Payments
552,257,652.85,EUR,2025-01-27 08:18:41,Payments
553,431,3508.8,RUB,2025-03-03 09:10:39,Transfers
554,227,1769.21,RUB,2025-01-23 15:24:07,Transfers
555,493,6624.26,RUB,2025-04-11 23:36:48,Transfers
556,301,8791.25,EUR,2025-02-27 18:10:51,Transfers
557,394,3034.52,EUR,2025-01-10 02:33:56,ATM
558,450,3335.5,EUR,2025-02-14 16:41:44,Payments
559,417,6706.94,USD,2025-03-28 00:15:37,Payments
560,440,1501.22,EUR,2025-04-08 04:20:51,Refunds
561,314,9295.08,EUR,2025-03-02 05:30:00,Payments
562,117,3644.83,EUR,2025-01-23 03:31:55,Payments
563,297,1020.98,EUR,2025-01-15 01:53:12,Payments
564,172,1755.09,RUB,2025-04-30 22:41:28,ATM
565,455,9328.13,EUR,2025-01-15 10:27:57,Fees
566,194,2478.72,EUR,2025-01-01 01:07:01,Fees
567,191,6626.07,RUB,2025-01-01 17:31:53,Fees
568,199,1570.09,EUR,2025-03-25 07:07:59,Payments
569,357,1949.08,USD,2025-02-27 03:54:21,Deposits
570,328,8793.59,RUB,2025-03-18 11:00:49,ATM
571,479,1488.85,EUR,2025-04-08 13:20:53,Fees
572,266,197.32,RUB,2025-03-04 04:02:12,Deposits
573,212,5017.32,USD,2025-01-13 11:17:43,Refunds
574,119,8628.64,EUR,2025-02-11 22:14:33,Refunds
575,102,3266.65,RUB,2025-02-27 21:25:03,Fees
576,249,1290.34,RUB,2025-04-01 10:27:59,Fees
577,470,9822.49,EUR,2025-01-19 12:49:20,Refunds
578,309,6770.62,EUR,2025-02-15 03:07:08,Fees
579,457,8508.4,USD,2025-02-04 00:39:02,ATM
580,140,7523.86,USD,2025-03-04 08:51:40,Deposits
581,137,6985.44,EUR,2025-04-06 02:52:00,Deposits
582,433,3851.8,EUR,2025-01-31 10:06:21,Fees
583,142,3250.16,EUR,2025-03-17 21:54:24,Transfers
584,120,7172.42,RUB,2025-04-06 11:44:40,ATM
585,261,7169.96,USD,2025-04-30 23:53:16,ATM
586,469,9506.38,EUR,2025-01-08 18:16:23,Deposits
587,375,5690.91,RUB,2025-01-30 08:57:12,Deposits
588,139,2953.26,USD,2025-01-12 23:10:55,Payments
589,434,4900.39,RUB,2025-03-01 20:13:46,Fees
590,437,6141.0,EUR,2025-04-03 11:56:26,Payments
591,420,4273.03,EUR,2025-01-07 15:10:03,Payments
592,461,7913.42,RUB,2025-02-21 05:31:48,Transfers
593,195,5850.29,USD,2025-01-25 12:10:47,ATM
594,491,104.26,RUB,2025-03-22 05:49:59,Transfers
595,228,5702.7,EUR,2025-02-16 04:11:35,Refunds
596,420,6339.7,RUB,2025-03-02 08:22:20,Refunds
597,331,9153.46,USD,2025-03-17 20:38:14,Deposits
598,411,4143.08,RUB,2025-02-18 19:46:40,Refunds
599,351,5748.93,RUB,2025-01-15 06:01:48,Payments
600,356,4755.22,EUR,2025-01-23 03:12:23,Payments
601,346,5321.25,USD,2025-04-24 08:16:55,Deposits
602,411,682.37,RUB,2025-04-30 13:00:29,Refunds
603,395,8973.86,EUR,2025-04-24 18:46:53,ATM
604,153,9105.02,RUB,2025-05-01 22:49:30,Fees
605,430,5485.12,USD,2025-04-02 12:47:26,ATM
606,314,5569.99,EUR,2025-04-09 19:52:50,Deposits
607,229,584.98,EUR,2025-02-10 13:11:15,Refunds
608,305,5983.53,RUB,2025-01-17 20:10:47,Refunds
609,486,4297.23,RUB,2025-02-10 09:14:07,Deposits
610,443,7093.35,RUB,2025-01-25 05:23:59,Fees
611,433,480.78,USD,2025-03-13 20:21:57,ATM
612,285,7111.77,EUR,2025-02-21 18:13:15,ATM
613,413,2876.07,USD,2025-02-23 18:33:47,Payments
614,254,6520.54,USD,2025-03-14 17:12:18,Transfers
615,374,6274.99,RUB,2025-02-11 15:41:13,Refunds
616,355,2276.15,EUR,2025-01-07 05:00:42,Transfers
617,199,4410.12,USD,2025-02-10 19:29:08,ATM
618,206,8357.98,USD,2025-03-11 16:09:59,Refunds
619,124,6059.86,RUB,2025-01-24 00:47:03,ATM
620,155,696.7,RUB,2025-02-26 13:54:08,Transfers
621,273,4434.66,RUB,2025-04-15 08:40:33,Refunds
622,291,3124.6,USD,2025-01-18 23:18:41,Payments
623,166,6420.04,EUR,2025-02-19 20:35:32,Fees
624,266,6149.49,EUR,2025-03-11 18:40:40,Transfers
625,341,113.88,USD,2025-01-19 03:49:53,ATM
626,193,6080.88,USD,2025-01-02 00:09:52,Deposits
627,235,7351.15,USD,2025-03-29 02:32:58,ATM
628,247,7689.61,EUR,2025-01-13 02:55:08,Deposits
629,302,599.17,RUB,2025-05-04 09:26:36,ATM
630,246,3043.55,USD,2025-02-17 05:11:29,Refunds
631,394,4218.52,EUR,2025-01-18 23:26:49,Fees
632,230,1805.92,USD,2025-05-02 14:46:44,Deposits
633,273,4213.13,USD,2025-04-08 00:52:53,Refunds
634,251,720.58,EUR,2025-03-09 06:46:29,Refunds
635,173,1141.04,RUB,2025-01-04 21:52:15,ATM
636,374,6690.26,RUB,2025-04-20 02:37:36,ATM
637,194,2633.1,EUR,2025-01-21 02:05:41,Payments
638,218,7116.94,USD,2025-02-25 23:16:39,ATM
639,417,490.6,RUB,2025-01-21 20:27:13,Transfers
640,479,5631.4,RUB,2025-02-24 17:53:24,Payments
641,368,3920.57,EUR,2025-02-10 16:58:06,Refunds
642,466,7971.74,EUR,2025-04-17 00:39:01,Transfers
643,441,7841.68,RUB,2025-02-28 04:38:28,ATM
644,292,3761.84,USD,2025-02-13 22:19:21,Refunds
645,408,6230.91,USD,2025-03-31 22:44:20,ATM
646,231,2283.21,RUB,2025-04-06 05:12:55,Fees
647,284,5808.26,RUB,2025-03-11 21:32:12,Fees
648,314,821.83,RUB,2025-02-02 02:55:56,Deposits
649,484,4351.7,EUR,2025-04-12 02:14:59,Refunds
650,439,1835.45,EUR,2025-03-05 07:36:25,Refunds
651,295,8834.98,EUR,2025-03-23 04:31:19,Deposits
652,361,4454.56,RUB,2025-04-22 08:46:43,Fees
653,180,5911.83,EUR,2025-01-21 15:37:58,Transfers
654,421,3610.21,RUB,2025-01-08 10:25:32,Payments
655,321,2894.52,EUR,2025-04-07 19:39:13,ATM
656,313,2037.17,RUB,2025-03-20 03:51:00,ATM
657,406,9119.6,RUB,2025-02-08 15:09:42,ATM
658,353,7996.66,USD,2025-04-26 22:34:23,Fees
659,128,1341.28,EUR,2025-03-01 21:38:22,Deposits
660,215,7469.78,RUB,2025-02-19 07:54:31,Fees
661,170,4191.12,USD,2025-01-05 02:35:13,Refunds
662,393,163.81,EUR,2025-04-16 12:46:07,Payments
663,114,5288.39,USD,2025-03-24 01:33:07,Deposits
664,180,1309.16,EUR,2025-04-19 11:44:59,Transfers
665,338,2107.24,USD,2025-01-12 13:34:45,ATM
666,377,6963.45,RUB,2025-02-24 02:20:20,Deposits
667,301,2578.85,RUB,2025-01-01 00:04:46,Transfers
668,444,8919.96,USD,2025-03-05 14:38:20,Transfers
669,467,6575.13,RUB,2025-03-29 20:34:28,Deposits
670,152,8324.51,RUB,2025-03-30 03:29:43,Payments
671,481,6155.74,EUR,2025-03-09 08:06:16,Payments
672,345,8689.81,RUB,2025-04-11 16:31:35,ATM
673,354,3623.23,RUB,2025-04-21 23:46:29,Refunds
674,138,5495.91,USD,2025-03-30 09:35:58,ATM
675,348,5163.75,USD,2025-01-16 17:12:48,Refunds
676,390,9038.87,RUB,2025-04-10 01:22:12,Payments
677,332,1657.5,RUB,2025-03-11 11:40:41,Refunds
678,133,5784.83,EUR,2025-04-11 04:31:45,ATM
679,309,7546.77,USD,2025-02-27 10:53:05,Fees
680,474,3706.8,USD,2025-02-24 17:35:54,Payments
681,389,8677.14,RUB,2025-03-20 12:42:10,ATM
682,154,3736.42,RUB,2025-01-31 20:08:17,Deposits
683,483,1741.35,RUB,2025-04-12 01:21:52,Refunds
684,483,5844.64,EUR,2025-01-19 05:59:17,Fees
685,167,4211.47,EUR,2025-02-18 06:59:18,Refunds
686,420,161.75,USD,2025-04-04 17:44:10,Refunds
687,262,707.69,EUR,2025-03-04 15:10:26,Fees
688,337,1960.82,RUB,2025-01-20 22:14:13,Transfers
689,278,7695.61,EUR,2025-02-03 17:48:27,Transfers
690,413,8921.47,USD,2025-01-23 04:22:00,Refunds
691,498,5460.95,USD,2025-05-01 22:11:53,ATM
692,418,1064.6,EUR,2025-02-24 04:08:48,Refunds
693,472,5348.85,RUB,2025-04-05 11:42:02,Fees
694,478,8557.5,USD,2025-04-09 13:34:45,ATM
695,136,7497.28,RUB,2025-03-23 17:45:37,Payments
696,201,2918.07,USD,2025-03-01 08:29:58,Refunds
697,388,1247.67,RUB,2025-03-26 18:27:38,Transfers
698,336,9007.81,USD,2025-02-19 17:07:28,Transfers
699,120,8542.35,EUR,2025-01-25 08:00:12,Payments
700,138,546.62,RUB,2025-01-15 13:19:39,Payments
701,308,8238.51,RUB,2025-02-17 08:34:27,Deposits
702,346,981.15,RUB,2025-02-18 22:58:09,Refunds
703,167,642.2,EUR,2025-01-03 21:01:17,Refunds
704,168,7588.42,USD,2025-01-20 06:52:19,Deposits
705,151,5367.74,EUR,2025-02-22 18:42:21,Transfers
706,325,4151.33,EUR,2025-04-29 21:59:35,Deposits
707,103,9039.58,RUB,2025-03-09 14:29:34,Refunds
708,328,8394.64,EUR,2025-03-06 00:43:10,Payments
709,290,585.66,RUB,2025-04-01 13:30:35,Payments
710,286,6164.71,RUB,2025-01-12 11:51:00,Payments
711,371,7724.95,EUR,2025-02-09 17:57:56,Refunds
712,309,5509.4,USD,2025-03-07 00:25:23,Payments
713,391,9830.22,EUR,2025-03-06 04:15:12,Refunds
714,405,6863.61,RUB,2025-01-30 19:59:44,Transfers
715,468,1050.39,USD,2025-04-05 00:53:58,ATM
716,419,1991.0,RUB,2025-02-16 01:39:39,Refunds
717,307,8264.19,EUR,2025-02-20 09:54:08,Payments
718,296,9967.6,EUR,2025-04-25 16:01:52,Transfers
719,194,992.41,EUR,2025-03-28 08:47:59,Fees
720,339,1012.29,RUB,2025-01-30 23:01:44,Fees
721,155,7636.24,EUR,2025-02-19 11:00:33,Refunds
722,472,652.9,EUR,2025-01-17 18:01:48,Payments
723,438,694.92,EUR,2025-01-28 21:35:54,Fees
724,147,8889.28,USD,2025-04-29 09:39:07,Transfers
725,414,8006.49,EUR,2025-04-28 02:54:53,ATM
726,146,8816.82,EUR,2025-04-30 07:08:23,Refunds
727,388,6508.63,RUB,2025-01-03 18:26:57,Refunds
728,135,3232.14,EUR,2025-04-24 00:21:08,Transfers
729,295,9064.07,RUB,2025-04-07 02:56:30,Deposits
730,363,2994.25,EUR,2025-02-23 06:31:57,Transfers
731,391,2762.35,RUB,2025-01-31 09:54:09,ATM
732,267,8865.14,EUR,2025-01-31 11:50:01,Fees
733,468,6811.42,EUR,2025-03-06 12:22:36,Transfers
734,409,8957.76,EUR,2025-02-11 13:46:27,Payments
735,183,1567.45,EUR,2025-03-26 09:47:21,Payments
736,368,9523.45,USD,2025-03-11 03:33:38,Payments
737,392,6131.29,EUR,2025-01-02 05:36:14,Deposits
738,233,6683.67,RUB,2025-03-17 08:05:06,Refunds
739,395,9141.47,USD,2025-01-08 14:59:04,Transfers
740,459,3813.72,RUB,2025-04-23 10:51:47,Deposits
741,426,7198.55,RUB,2025-01-06 09:47:52,Fees
742,405,6407.0,EUR,2025-01-05 12:54:17,ATM
743,353,7879.65,USD,2025-04-02 17:31:58,Transfers
744,208,8970.46,RUB,2025-02-13 11:59:28,Payments
745,418,6803.81,EUR,2025-01-10 17:29:26,Payments
746,245,685.72,EUR,2025-01-22 03:32:45,Transfers
747,312,1839.57,USD,2025-04-09 10:52:34,Payments
748,225,9540.24,RUB,2025-03-08 07:10:27,Deposits
749,225,9686.82,EUR,2025-03-06 22:55:17,ATM
750,163,9674.46,EUR,2025-02-06 10:00:55,Fees
751,484,377.63,RUB,2025-02-22 12:42:19,Refunds
752,159,3830.66,RUB,2025-02-10 09:41:35,Transfers
753,134,7599.13,EUR,2025-03-06 18:12:19,ATM
754,474,7531.33,EUR,2025-03-14 00:41:44,Refunds
755,322,868.23,EUR,2025-03-31 05:51:00,Payments
756,275,6098.79,RUB,2025-02-24 11:56:12,Fees
757,394,1437.27,RUB,2025-01-07 06:47:37,Payments
758,253,4937.16,USD,2025-04-22 09:54:05,ATM
759,151,2404.46,USD,2025-04-01 17:47:21,Fees
760,391,541.08,EUR,2025-04-18 12:39:25,Deposits
761,170,809.39,EUR,2025-01-03 08:03:55,ATM
762,321,9109.82,RUB,2025-02-08 06:42:29,ATM
763,479,7449.01,RUB,2025-04-11 11:04:25,ATM
764,474,9318.92,RUB,2025-04-13 09:31:51,Fees
765,244,4705.2,RUB,2025-05-02 10:35:02,Refunds
766,412,4138.79,EUR,2025-02-27 12:41:36,Payments
767,345,3590.49,RUB,2025-04-26 11:04:35,Deposits
768,291,6166.91,EUR,2025-04-05 05:27:16,Refunds
769,155,3522.08,USD,2025-04-10 05:03:08,Deposits
770,250,7465.27,RUB,2025-02-18 16:26:28,Deposits
771,360,8015.16,EUR,2025-02-17 17:21:06,Fees
772,494,8759.69,USD,2025-03-25 18:55:29,Refunds
773,101,2435.58,RUB,2025-01-20 17:37:24,Transfers
774,387,5274.95,RUB,2025-04-19 02:01:10,Refunds
775,438,2242.21,USD,2025-01-27 17:53:15,Fees
776,480,385.18,RUB,2025-01-30 11:27:48,Payments
777,269,7081.17,USD,2025-01-25 22:03:05,Refunds
778,147,5494.32,USD,2025-04-07 06:34:35,Deposits
779,208,7242.03,RUB,2025-04-08 23:31:18,Transfers
780,440,885.35,RUB,2025-02-12 13:30:54,ATM
781,451,9955.31,USD,2025-02-22 15:30:44,ATM
782,354,9943.54,USD,2025-01-15 01:14:09,ATM
783,149,4655.35,RUB,2025-04-18 02:41:13,Payments
784,148,8661.93,RUB,2025-04-22 10:47:59,Fees
785,291,2443.25,RUB,2025-01-11 05:02:21,Deposits
786,335,7378.29,EUR,2025-04-24 04:16:49,Payments
787,112,8793.47,EUR,2025-02-26 09:17:08,ATM
788,374,8148.52,USD,2025-02-08 19:17:15,ATM
789,317,8119.62,USD,2025-04-30 12:04:48,Payments
790,104,4635.64,RUB,2025-04-22 00:50:58,Refunds
791,138,8201.7,RUB,2025-03-27 05:55:59,ATM
792,281,6910.14,EUR,2025-02-10 08:53:17,Refunds
793,389,1333.19,RUB,2025-04-09 12:39:47,Fees
794,430,1150.7,EUR,2025-01-12 08:25:05,Payments
795,272,7721.5,RUB,2025-04-03 15:42:00,Transfers
796,218,6258.39,RUB,2025-02-26 11:04:40,Refunds
797,487,5198.57,EUR,2025-04-30 00:45:35,ATM
798,283,9073.55,EUR,2025-04-29 22:58:53,Payments
799,226,6599.31,EUR,2025-01-28 06:57:12,Payments
800,276,3967.51,RUB,2025-04-04 01:06:26,ATM
801,104,4145.18,USD,2025-04-14 19:42:20,ATM
802,220,6056.39,RUB,2025-03-18 13:52:18,Transfers
803,306,7605.15,RUB,2025-03-01 12:40:33,Transfers
804,467,5647.89,USD,2025-04-14 12:49:57,ATM
805,395,5092.52,RUB,2025-02-03 18:13:37,Deposits
806,412,7271.74,RUB,2025-01-13 05:18:06,Payments
807,317,7055.59,USD,2025-01-10 04:20:01,Payments
808,144,8305.16,EUR,2025-03-06 02:14:45,Transfers
809,256,634.89,RUB,2025-04-19 03:14:17,ATM
810,498,7551.97,USD,2025-02-02 04:40:13,Transfers
811,117,5142.47,EUR,2025-02-12 08:06:39,Payments
812,451,756.18,EUR,2025-02-10 15:48:01,Refunds
813,373,6793.31,USD,2025-01-04 02:11:55,Fees
814,213,7168.24,RUB,2025-03-25 10:51:59,ATM
815,411,5241.04,EUR,2025-01-23 22:38:56,Transfers
816,434,7940.05,RUB,2025-02-17 22:45:26,Fees
817,117,3009.48,RUB,2025-04-08 02:29:52,Refunds
818,142,2027.05,USD,2025-03-18 06:22:08,Fees
819,366,3513.83,RUB,2025-04-09 09:23:11,Transfers
820,499,4106.4,RUB,2025-03-13 09:42:42,Deposits
821,109,6962.38,RUB,2025-02-21 23:40:09,Refunds
822,366,8456.74,EUR,2025-02-03 16:56:47,Payments
823,154,7211.97,EUR,2025-02-13 16:36:17,Transfers
824,360,1748.14,EUR,2025-03-19 00:46:43,Payments
825,349,3668.51,RUB,2025-02-21 11:10:35,ATM
826,136,1592.55,EUR,2025-04-28 10:36:18,Deposits
827,372,6870.37,USD,2025-02-09 22:21:14,Payments
828,458,2489.24,EUR,2025-03-19 22:50:00,Refunds
829,445,5258.62,USD,2025-05-03 15:41:17,ATM
830,111,7920.38,RUB,2025-01-24 13:44:51,Transfers
831,198,6712.68,RUB,2025-04-18 11:22:51,Refunds
832,196,2990.76,RUB,2025-04-02 20:51:52,Fees
833,281,3335.34,EUR,2025-01-18 12:08:51,Payments
834,157,6537.11,USD,2025-04-09 13:31:36,Fees
835,441,5499.18,EUR,2025-01-12 20:20:49,Payments
836,410,972.97,EUR,2025-02-09 23:26:44,Refunds
837,423,8741.18,RUB,2025-02-10 15:21:24,Deposits
838,179,5131.01,RUB,2025-01-24 07:35:59,Transfers
839,105,4738.88,RUB,2025-03-07 22:23:05,Payments
840,464,1992.41,RUB,2025-02-02 21:06:17,Refunds
841,215,3776.17,EUR,2025-02-03 09:31:55,ATM
842,362,3334.92,USD,2025-03-07 19:42:51,ATM
843,463,2714.65,USD,2025-03-19 14:17:29,Refunds
844,114,5678.39,RUB,2025-04-06 09:01:54,ATM
845,102,4628.13,USD,2025-04-26 15:59:38,Transfers
846,102,8893.08,USD,2025-03-21 21:21:32,Fees
847,162,9414.03,RUB,2025-02-27 13:43:15,ATM
848,120,2202.54,RUB,2025-02-01 13:10:47,Transfers
849,427,1010.05,USD,2025-03-05 13:01:18,Refunds
850,342,7855.52,USD,2025-03-05 23:46:47,Fees
851,492,9948.67,EUR,2025-03-29 23:29:20,Transfers
852,420,8637.36,USD,2025-04-04 15:16:13,ATM
853,485,246.74,RUB,2025-02-20 18:14:21,Refunds
854,195,2520.12,EUR,2025-04-05 19:01:56,Fees
855,215,442.99,USD,2025-03-21 21:24:09,Transfers
856,439,8209.59,EUR,2025-03-31 07:27:09,Refunds
857,197,5818.26,RUB,2025-01-09 12:04:26,Payments
858,122,5142.05,RUB,2025-02-19 21:39:53,ATM
859,367,5548.95,RUB,2025-02-12 09:38:24,ATM
860,420,2531.99,EUR,2025-02-15 22:06:18,Payments
861,487,6020.37,RUB,2025-01-18 06:06:36,Fees
862,471,316.36,EUR,2025-01-20 20:42:31,Transfers
863,148,6463.66,EUR,2025-04-26 17:54:26,Refunds
864,408,7346.99,USD,2025-02-20 19:13:49,Refunds
865,438,6733.53,EUR,2025-01-25 03:44:18,ATM
866,379,3327.85,EUR,2025-03-05 13:40:22,ATM
867,427,8264.37,EUR,2025-04-13 14:14:15,Payments
868,435,7158.28,EUR,2025-04-12 01:17:16,Refunds
869,278,1291.69,USD,2025-02-18 15:27:23,Fees
870,116,1959.49,RUB,2025-04-30 04:42:16,Deposits
871,282,6374.71,RUB,2025-02-17 14:51:28,Payments
872,180,2901.27,USD,2025-04-29 03:16:21,ATM
873,145,1203.14,USD,2025-02-27 22:08:09,Refunds
874,149,1558.14,USD,2025-03-17 13:10:12,Refunds
875,378,1664.52,RUB,2025-03-12 18:04:07,Payments
876,301,4783.13,USD,2025-01-13 04:55:19,Fees
877,315,6077.78,USD,2025-03-31 21:56:03,Payments
878,398,1772.26,EUR,2025-01-27 07:19:43,Deposits
879,319,7127.84,EUR,2025-04-29 08:13:46,Deposits
880,352,2817.32,USD,2025-03-07 15:46:24,Payments
881,134,3122.47,EUR,2025-03-24 09:07:50,Payments
882,440,2242.75,RUB,2025-01-28 06:56:13,Refunds
883,279,7854.21,EUR,2025-04-23 14:30:04,ATM
884,162,9598.54,EUR,2025-04-21 10:32:17,Fees
885,425,4930.07,RUB,2025-03-14 13:53:26,ATM
886,393,429.89,EUR,2025-04-28 17:16:01,Deposits
887,121,2613.09,USD,2025-04-21 17:52:17,Payments
888,177,1588.92,RUB,2025-04-09 01:52:26,ATM
889,106,8429.2,USD,2025-01-21 17:40:19,Fees
890,208,857.69,EUR,2025-04-28 18:40:58,Transfers
891,139,9665.1,EUR,2025-04-12 12:05:48,Deposits
892,383,5889.25,USD,2025-03-20 06:39:10,Deposits
893,309,5182.22,USD,2025-04-12 07:08:13,Refunds
894,492,8475.03,USD,2025-01-23 20:00:32,Payments
895,399,285.2,EUR,2025-04-21 05:12:33,Payments
896,344,7773.76,USD,2025-02-25 10:58:34,Transfers
897,303,1174.87,USD,2025-03-25 01:26:06,Payments
898,121,8409.37,EUR,2025-02-26 12:43:01,Refunds
899,128,5296.47,USD,2025-04-21 11:01:58,Transfers
900,346,620.68,RUB,2025-03-25 01:01:18,Deposits
901,101,8334.12,RUB,2025-01-24 07:02:17,Transfers
902,116,282.87,RUB,2025-03-22 07:00:36,Fees
903,187,1392.32,USD,2025-02-02 09:07:02,ATM
904,453,7980.27,USD,2025-03-06 06:55:04,Deposits
905,283,4654.06,RUB,2025-03-31 09:21:58,Fees
906,383,8815.07,EUR,2025-03-22 04:08:19,Payments
907,264,6357.94,RUB,2025-01-05 21:58:25,Fees
908,169,6239.05,RUB,2025-02-25 00:48:34,Deposits
909,248,2929.43,EUR,2025-03-15 11:29:56,Deposits
910,136,1345.47,RUB,2025-01-09 23:33:23,Payments
911,408,9612.11,EUR,2025-04-07 08:49:50,Payments
912,173,1056.93,EUR,2025-04-10 17:52:57,Fees
913,250,5294.82,EUR,2025-04-26 01:40:00,Refunds
914,492,2732.96,EUR,2025-04-18 14:13:09,Refunds
915,336,2648.77,USD,2025-04-09 20:35:39,Transfers
916,283,5949.92,USD,2025-04-10 04:55:03,Fees
917,317,7981.36,USD,2025-03-29 14:07:00,Payments
918,413,7774.02,USD,2025-02-11 11:17:59,Fees
919,201,8689.33,EUR,2025-01-22 20:15:28,ATM
920,354,2936.1,USD,2025-01-29 05:28:00,Refunds
921,449,4662.86,USD,2025-02-13 13:10:39,Payments
922,328,103.25,EUR,2025-02-28 16:31:54,Fees
923,278,7471.11,RUB,2025-04-14 10:06:37,Deposits
924,158,3030.41,USD,2025-02-23 18:54:11,ATM
925,199,5619.32,EUR,2025-04-03 02:28:01,ATM
926,478,1701.31,EUR,2025-01-05 16:20:40,Fees
927,316,8195.8,RUB,2025-04-27 14:05:39,ATM
928,220,8174.55,RUB,2025-04-21 19:24:43,Deposits
